candidate_key,candidate_name,party_name,storkreds,kommune,candidate_votes_muni_2026,party_votes_muni_2026,candidate_votes_total_2026,party_votes_total_2026,vote_share_of_party_muni_2026,vote_share_of_party_total_2026,age_num,education,birthdate,tiktok_exists,videos_total_2026,videos_last_7d,videos_last_14d,videos_last_30d,videos_last_90d,log_videos_last_7d,log_videos_last_14d,log_videos_last_30d,log_videos_last_90d,log_videos_total_2026,municipality_code,Andel 18+-årige,Andel 18-66-årige,Andel 25-64-årige,Andel almennyttige boliger,Andel ejerboliger,Befolkningsandel i bymæssig bebyggelse,Befolkningstæthed (indb/km2),Indbyggertal 1. januar,Socioøkonomisk indeks,Statsgar. udskrivningsgrundlag pr. indb. (fra 2007),young_area_share,young_area_variable_name,prior_vote_share_of_party_2022,prior_party_rank_2022
Aksel Rosager Johansen || Enhedslisten - De Rød-Grønne || vestjylland,Aksel Rosager Johansen,Enhedslisten - De Rød-Grønne,vestjylland,Herning Kommune,15,115,193,86659,0.13043478260869565,0.0022271200913927002,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657,795.0,605.0,500.0,151.0,523.0,871.0,680.0,900060.0,91.0,2039460.0,,,0.004448732379267835,22.0
Mathias Sikora || Radikale Venstre || østjylland,Mathias Sikora,Radikale Venstre,østjylland,Syddjurs Kommune,14,507,1030,100983,0.027613412228796843,0.010199736589326916,0.0,Kandidat-/masteruddannelse,,1,28.0,6.0,11.0,17.0,27.0,1.9459101490553132,2.4849066497880004,2.8903717578961645,3.332204510175204,3.367295829986474,706,806.0,563.0,475.0,97.0,621.0,727.0,640.0,441010.0,83.0,2030150.0,,,,
Mathias Thybo || Socialdemokratiet || østjylland,Mathias Thybo,Socialdemokratiet,østjylland,Aarhus Kommune,163,19310,325,369428,0.008441222164681511,0.0008797384064012473,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751,825.0,690.0,528.0,250.0,351.0,974.0,7970.0,3733880.0,95.0,2079070.0,,,,
Mathias Thybo || Socialdemokratiet || østjylland,Mathias Thybo,Socialdemokratiet,østjylland,Favrskov Kommune,17,2701,325,369428,0.006293965198074787,0.0008797384064012473,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710,767.0,587.0,502.0,94.0,693.0,815.0,910.0,493590.0,69.0,2131010.0,,,,
Mathias Thybo || Socialdemokratiet || østjylland,Mathias Thybo,Socialdemokratiet,østjylland,Hedensted Kommune,13,1691,325,369428,0.00768775872264932,0.0008797384064012473,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766,796.0,603.0,510.0,92.0,631.0,742.0,870.0,481670.0,81.0,2078080.0,,,,
Mathias Thybo || Socialdemokratiet || østjylland,Mathias Thybo,Socialdemokratiet,østjylland,Horsens Kommune,39,5757,325,369428,0.006774361646690985,0.0008797384064012473,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615,792.0,621.0,516.0,152.0,492.0,908.0,1880.0,979210.0,98.0,1997120.0,,,,
Mathias Thybo || Socialdemokratiet || østjylland,Mathias Thybo,Socialdemokratiet,østjylland,Norddjurs Kommune,7,4001,325,369428,0.0017495626093476631,0.0008797384064012473,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707,830.0,584.0,482.0,122.0,533.0,748.0,510.0,366580.0,114.0,2001750.0,,,,
Mathias Thybo || Socialdemokratiet || østjylland,Mathias Thybo,Socialdemokratiet,østjylland,Odder Kommune,9,1440,325,369428,0.00625,0.0008797384064012473,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727,799.0,572.0,479.0,175.0,590.0,779.0,1080.0,240830.0,84.0,2055030.0,,,,
Mathias Thybo || Socialdemokratiet || østjylland,Mathias Thybo,Socialdemokratiet,østjylland,Randers Kommune,40,6517,325,369428,0.006137793463249962,0.0008797384064012473,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730,806.0,614.0,513.0,156.0,485.0,881.0,1340.0,1003560.0,114.0,1974540.0,,,,
Mathias Thybo || Socialdemokratiet || østjylland,Mathias Thybo,Socialdemokratiet,østjylland,Samsø Kommune,0,161,325,369428,0.0,0.0008797384064012473,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741,857.0,520.0,443.0,34.0,423.0,356.0,320.0,36560.0,102.0,2076290.0,,,,
Mathias Thybo || Socialdemokratiet || østjylland,Mathias Thybo,Socialdemokratiet,østjylland,Skanderborg Kommune,25,3672,325,369428,0.006808278867102397,0.0008797384064012473,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746,752.0,578.0,492.0,115.0,668.0,861.0,1580.0,657600.0,63.0,2236180.0,,,,
Mathias Thybo || Socialdemokratiet || østjylland,Mathias Thybo,Socialdemokratiet,østjylland,Syddjurs Kommune,12,3196,325,369428,0.0037546933667083854,0.0008797384064012473,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706,806.0,563.0,475.0,97.0,621.0,727.0,640.0,441010.0,83.0,2030150.0,,,,
Mathilde Hjort Bressum || Venstre || østjylland,Mathilde Hjort Bressum,Venstre,østjylland,Aarhus Kommune,1750,11464,2317,235636,0.15265177948360084,0.00983296270518936,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751,825.0,690.0,528.0,250.0,351.0,974.0,7970.0,3733880.0,95.0,2079070.0,,,,
Mathilde Hjort Bressum || Venstre || østjylland,Mathilde Hjort Bressum,Venstre,østjylland,Favrskov Kommune,37,2287,2317,235636,0.016178399650196764,0.00983296270518936,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710,767.0,587.0,502.0,94.0,693.0,815.0,910.0,493590.0,69.0,2131010.0,,,,
Mathilde Hjort Bressum || Venstre || østjylland,Mathilde Hjort Bressum,Venstre,østjylland,Hedensted Kommune,26,4155,2317,235636,0.006257521058965102,0.00983296270518936,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766,796.0,603.0,510.0,92.0,631.0,742.0,870.0,481670.0,81.0,2078080.0,,,,
Mathilde Hjort Bressum || Venstre || østjylland,Mathilde Hjort Bressum,Venstre,østjylland,Horsens Kommune,55,4029,2317,235636,0.013651030032266072,0.00983296270518936,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615,792.0,621.0,516.0,152.0,492.0,908.0,1880.0,979210.0,98.0,1997120.0,,,,
Mathilde Hjort Bressum || Venstre || østjylland,Mathilde Hjort Bressum,Venstre,østjylland,Norddjurs Kommune,35,1541,2317,235636,0.0227125243348475,0.00983296270518936,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707,830.0,584.0,482.0,122.0,533.0,748.0,510.0,366580.0,114.0,2001750.0,,,,
Mathilde Hjort Bressum || Venstre || østjylland,Mathilde Hjort Bressum,Venstre,østjylland,Odder Kommune,29,1230,2317,235636,0.023577235772357725,0.00983296270518936,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727,799.0,572.0,479.0,175.0,590.0,779.0,1080.0,240830.0,84.0,2055030.0,,,,
Mathilde Hjort Bressum || Venstre || østjylland,Mathilde Hjort Bressum,Venstre,østjylland,Randers Kommune,234,4100,2317,235636,0.05707317073170732,0.00983296270518936,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730,806.0,614.0,513.0,156.0,485.0,881.0,1340.0,1003560.0,114.0,1974540.0,,,,
Mathilde Hjort Bressum || Venstre || østjylland,Mathilde Hjort Bressum,Venstre,østjylland,Samsø Kommune,0,214,2317,235636,0.0,0.00983296270518936,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741,857.0,520.0,443.0,34.0,423.0,356.0,320.0,36560.0,102.0,2076290.0,,,,
Mathilde Hjort Bressum || Venstre || østjylland,Mathilde Hjort Bressum,Venstre,østjylland,Skanderborg Kommune,90,2875,2317,235636,0.03130434782608696,0.00983296270518936,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746,752.0,578.0,492.0,115.0,668.0,861.0,1580.0,657600.0,63.0,2236180.0,,,,
Mathilde Hjort Bressum || Venstre || østjylland,Mathilde Hjort Bressum,Venstre,østjylland,Syddjurs Kommune,61,1916,2317,235636,0.031837160751565764,0.00983296270518936,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706,806.0,563.0,475.0,97.0,621.0,727.0,640.0,441010.0,83.0,2030150.0,,,,
Mathilde Vinther || Enhedslisten - De Rød-Grønne || københavn,Mathilde Vinther,Enhedslisten - De Rød-Grønne,københavn,Dragør Kommune,1,220,1294,86659,0.004545454545454545,0.01493209014643603,0.0,Seminaruddannelse,1994-02-18T00:00:00,1,12.0,2.0,7.0,12.0,12.0,1.0986122886681098,2.0794415416798357,2.5649493574615367,2.5649493574615367,2.5649493574615367,155,774.0,538.0,461.0,150.0,743.0,976.0,7900.0,144500.0,61.0,2859160.0,,,,
Mathilde Vinther || Enhedslisten - De Rød-Grønne || københavn,Mathilde Vinther,Enhedslisten - De Rød-Grønne,københavn,Frederiksberg Kommune,130,5760,1294,86659,0.022569444444444444,0.01493209014643603,0.0,Seminaruddannelse,1994-02-18T00:00:00,1,12.0,2.0,7.0,12.0,12.0,1.0986122886681098,2.0794415416798357,2.5649493574615367,2.5649493574615367,2.5649493574615367,147,836.0,678.0,556.0,102.0,475.0,1000.0,121660.0,1058400.0,74.0,2756960.0,,,,
Mathilde Vinther || Enhedslisten - De Rød-Grønne || københavn,Mathilde Vinther,Enhedslisten - De Rød-Grønne,københavn,Københavns Kommune,1151,42980,1294,86659,0.026779897626803165,0.01493209014643603,0.0,Seminaruddannelse,1994-02-18T00:00:00,1,12.0,2.0,7.0,12.0,12.0,1.0986122886681098,2.0794415416798357,2.5649493574615367,2.5649493574615367,2.5649493574615367,101,834.0,740.0,612.0,180.0,463.0,1000.0,73390.0,6670990.0,103.0,2289340.0,,,,
Mathilde Vinther || Enhedslisten - De Rød-Grønne || københavn,Mathilde Vinther,Enhedslisten - De Rød-Grønne,københavn,Tårnby Kommune,12,973,1294,86659,0.012332990750256937,0.01493209014643603,0.0,Seminaruddannelse,1994-02-18T00:00:00,1,12.0,2.0,7.0,12.0,12.0,1.0986122886681098,2.0794415416798357,2.5649493574615367,2.5649493574615367,2.5649493574615367,185,778.0,608.0,513.0,355.0,518.0,993.0,6660.0,440340.0,105.0,2155510.0,,,,
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Allerød Kommune,201,858,4030,369428,0.23426573426573427,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,764.0,565.0,479.0,173.0,686.0,933.0,3880.0,261280.0,52.0,2751130.0,,,0.011845495007549013,31.0
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Egedal Kommune,1153,2225,4030,369428,0.5182022471910113,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,770.0,600.0,512.0,128.0,720.0,927.0,3620.0,455630.0,6.0,2357610.0,,,0.011845495007549013,31.0
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Fredensborg Kommune,91,1656,4030,369428,0.05495169082125604,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,789.0,570.0,483.0,261.0,579.0,920.0,3760.0,421860.0,9.0,2427430.0,,,0.011845495007549013,31.0
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Frederikssund Kommune,205,2424,4030,369428,0.08457095709570957,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,818.0,590.0,495.0,154.0,606.0,877.0,1890.0,470520.0,89.0,2200050.0,,,0.011845495007549013,31.0
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Furesø Kommune,1593,2216,4030,369428,0.7188628158844765,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,765.0,564.0,479.0,269.0,602.0,983.0,7490.0,425400.0,74.0,2747070.0,,,0.011845495007549013,31.0
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Gribskov Kommune,107,1618,4030,369428,0.06613102595797281,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,830.0,566.0,473.0,83.0,660.0,854.0,1500.0,417970.0,87.0,2246760.0,,,0.011845495007549013,31.0
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Halsnæs Kommune,114,1702,4030,369428,0.06698002350176263,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,834.0,576.0,482.0,167.0,608.0,931.0,2590.0,316330.0,103.0,2084270.0,,,0.011845495007549013,31.0
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Helsingør Kommune,155,3559,4030,369428,0.04355155942680528,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,814.0,580.0,485.0,271.0,503.0,964.0,5380.0,639530.0,101.0,2322090.0,,,0.011845495007549013,31.0
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Hillerød Kommune,215,2448,4030,369428,0.08782679738562091,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,796.0,621.0,517.0,157.0,533.0,914.0,2570.0,548550.0,76.0,2347590.0,,,0.011845495007549013,31.0
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Hørsholm Kommune,42,485,4030,369428,0.0865979381443299,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,802.0,537.0,450.0,177.0,622.0,982.0,8040.0,251680.0,64.0,3416020.0,,,0.011845495007549013,31.0
Matilde Powers || Socialdemokratiet || nordsjælland,Matilde Powers,Socialdemokratiet,nordsjælland,Rudersdal Kommune,154,1154,4030,369428,0.13344887348353554,0.010908756239375468,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,778.0,562.0,465.0,151.0,616.0,987.0,7810.0,573420.0,61.0,3575860.0,,,0.011845495007549013,31.0
Matilde Skov-Hansen || Alternativet || fyn,Matilde Skov-Hansen,Alternativet,fyn,Assens Kommune,8,168,212,44532,0.047619047619047616,0.004760621575496273,0.0,Bachelor-/diplomuddannelse,2004-01-21T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,811.0,586.0,496.0,92.0,592.0,717.0,790.0,404690.0,105.0,1992300.0,,,,
Matilde Skov-Hansen || Alternativet || fyn,Matilde Skov-Hansen,Alternativet,fyn,Faaborg-Midtfyn Kommune,15,253,212,44532,0.05928853754940711,0.004760621575496273,0.0,Bachelor-/diplomuddannelse,2004-01-21T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,807.0,577.0,487.0,100.0,592.0,730.0,830.0,522840.0,10.0,1930100.0,,,,
Matilde Skov-Hansen || Alternativet || fyn,Matilde Skov-Hansen,Alternativet,fyn,Kerteminde Kommune,5,56,212,44532,0.08928571428571429,0.004760621575496273,0.0,Bachelor-/diplomuddannelse,2004-01-21T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,817.0,574.0,489.0,125.0,588.0,820.0,1160.0,239490.0,10.0,2101180.0,,,,
Matilde Skov-Hansen || Alternativet || fyn,Matilde Skov-Hansen,Alternativet,fyn,Langeland Kommune,4,48,212,44532,0.08333333333333333,0.004760621575496273,0.0,Bachelor-/diplomuddannelse,2004-01-21T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482,874.0,527.0,442.0,77.0,453.0,606.0,410.0,119730.0,13.0,1935970.0,,,,
Matilde Skov-Hansen || Alternativet || fyn,Matilde Skov-Hansen,Alternativet,fyn,Middelfart Kommune,11,202,212,44532,0.054455445544554455,0.004760621575496273,0.0,Bachelor-/diplomuddannelse,2004-01-21T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410,807.0,584.0,496.0,120.0,563.0,824.0,1350.0,403180.0,86.0,2205950.0,,,,
Matilde Skov-Hansen || Alternativet || fyn,Matilde Skov-Hansen,Alternativet,fyn,Nordfyns Kommune,5,65,212,44532,0.07692307692307693,0.004760621575496273,0.0,Bachelor-/diplomuddannelse,2004-01-21T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,815.0,590.0,499.0,79.0,614.0,632.0,650.0,293420.0,107.0,2002840.0,,,,
Matilde Skov-Hansen || Alternativet || fyn,Matilde Skov-Hansen,Alternativet,fyn,Nyborg Kommune,12,110,212,44532,0.10909090909090909,0.004760621575496273,0.0,Bachelor-/diplomuddannelse,2004-01-21T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,817.0,581.0,484.0,161.0,512.0,815.0,1170.0,323290.0,114.0,1996930.0,,,,
Matilde Skov-Hansen || Alternativet || fyn,Matilde Skov-Hansen,Alternativet,fyn,Odense Kommune,112,880,212,44532,0.12727272727272726,0.004760621575496273,0.0,Bachelor-/diplomuddannelse,2004-01-21T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,820.0,659.0,519.0,223.0,395.0,973.0,6900.0,2108030.0,111.0,1923610.0,,,,
Matilde Skov-Hansen || Alternativet || fyn,Matilde Skov-Hansen,Alternativet,fyn,Svendborg Kommune,38,297,212,44532,0.12794612794612795,0.004760621575496273,0.0,Bachelor-/diplomuddannelse,2004-01-21T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,807.0,576.0,476.0,158.0,527.0,826.0,1440.0,600010.0,103.0,1931730.0,,,,
Matilde Skov-Hansen || Alternativet || fyn,Matilde Skov-Hansen,Alternativet,fyn,Ærø Kommune,2,35,212,44532,0.05714285714285714,0.004760621575496273,0.0,Bachelor-/diplomuddannelse,2004-01-21T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492,863.0,518.0,434.0,78.0,471.0,658.0,650.0,58810.0,10.0,1840220.0,,,,
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Albertslund Kommune,1144,2036,11898,369428,0.5618860510805501,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,794.0,623.0,504.0,474.0,319.0,996.0,12020.0,281170.0,154.0,1875180.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Ballerup Kommune,835,3644,11898,369428,0.22914379802414928,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,793.0,618.0,514.0,494.0,335.0,996.0,15620.0,529390.0,126.0,2072270.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Brøndby Kommune,1845,2427,11898,369428,0.7601977750309024,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,796.0,640.0,528.0,544.0,262.0,999.0,19240.0,404010.0,161.0,1702120.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Gentofte Kommune,865,1876,11898,369428,0.4610874200426439,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,787.0,590.0,491.0,41.0,643.0,1000.0,29330.0,750760.0,64.0,4171870.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Gladsaxe Kommune,1019,3179,11898,369428,0.3205410506448569,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,782.0,631.0,525.0,340.0,429.0,1000.0,28500.0,709580.0,106.0,2301580.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Glostrup Kommune,558,1325,11898,369428,0.4211320754716981,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,805.0,647.0,538.0,352.0,408.0,999.0,18700.0,248690.0,12.0,2097720.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Herlev Kommune,442,2258,11898,369428,0.19574844995571303,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,788.0,621.0,515.0,529.0,319.0,999.0,25440.0,307840.0,122.0,2036870.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Hvidovre Kommune,1037,3578,11898,369428,0.2898267188373393,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,780.0,620.0,517.0,382.0,477.0,1000.0,23480.0,537600.0,118.0,2100410.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Høje-Taastrup Kommune,989,2428,11898,369428,0.407331136738056,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,792.0,647.0,542.0,208.0,515.0,972.0,7550.0,590590.0,119.0,1845130.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Ishøj Kommune,970,1207,11898,369428,0.8036454018227009,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,787.0,644.0,532.0,460.0,389.0,978.0,9190.0,243650.0,163.0,1791240.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Lyngby-Taarbæk Kommune,794,2156,11898,369428,0.3682745825602968,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,798.0,620.0,496.0,198.0,505.0,997.0,15130.0,587130.0,71.0,3045780.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Rødovre Kommune,655,3071,11898,369428,0.21328557473135787,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,789.0,632.0,532.0,394.0,376.0,1000.0,36670.0,447340.0,119.0,2006800.0,,,0.03914261178992979,4.0
Mattias Tesfaye || Socialdemokratiet || københavns omegn,Mattias Tesfaye,Socialdemokratiet,københavns omegn,Vallensbæk Kommune,745,960,11898,369428,0.7760416666666666,0.03220654633649859,0.0,Erhvervsuddannelse,1981-03-31T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,766.0,604.0,506.0,71.0,623.0,995.0,19290.0,183220.0,83.0,2019040.0,,,0.03914261178992979,4.0
Melina Andersen || SF - Socialistisk Folkeparti || nordjylland,Melina Andersen,SF - Socialistisk Folkeparti,nordjylland,Aalborg Kommune,1783,4836,2330,180086,0.3686931348221671,0.012938262829981232,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851,823.0,657.0,518.0,237.0,397.0,933.0,1970.0,2246120.0,97.0,2006210.0,,,0.02568228972708411,15.0
Melina Andersen || SF - Socialistisk Folkeparti || nordjylland,Melina Andersen,SF - Socialistisk Folkeparti,nordjylland,Brønderslev Kommune,79,641,2330,180086,0.12324492979719189,0.012938262829981232,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,791.0,582.0,492.0,115.0,584.0,748.0,580.0,367060.0,10.0,1908260.0,,,0.02568228972708411,15.0
Melina Andersen || SF - Socialistisk Folkeparti || nordjylland,Melina Andersen,SF - Socialistisk Folkeparti,nordjylland,Frederikshavn Kommune,97,2404,2330,180086,0.040349417637271213,0.012938262829981232,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,835.0,573.0,481.0,201.0,482.0,874.0,890.0,578820.0,111.0,2018160.0,,,0.02568228972708411,15.0
