candidate_name,party_name,storkreds,kommune,candidate_votes_2026_municipality,party_votes_2026_municipality,vote_share_of_party_2026_municipality,candidate_votes_2026_total,party_votes_2026_total,vote_share_of_party_2026_total,age,education,birthdate,age_num,tiktok_exists,tiktok_handle_from_url,videos_total_pre_election,videos_total_2026_pre_election,videos_last_90d,videos_last_30d,videos_last_14d,videos_last_7d,log1p_videos_total_pre_election,log1p_videos_total_2026_pre_election,log1p_videos_last_90d,log1p_videos_last_30d,log1p_videos_last_14d,log1p_videos_last_7d,candidate_votes_2022_municipality,party_votes_2022_municipality,vote_share_of_party_2022_municipality,candidate_votes_2022_total,party_votes_2022_total,vote_share_of_party_2022_total,municipality_code,andel_18_66_årige,andel_18plus_årige,andel_25_64_årige,andel_almennyttige_boliger,andel_ejerboliger,befolkningsandel_i_bymæssig_bebyggelse,befolkningstæthed_indb_km2,indbyggertal_1_januar,socioøkonomisk_indeks,statsgar_udskrivningsgrundlag_pr_indb_fra_2007
Maria Durhuus,Socialdemokratiet,københavns omegn,Lyngby-Taarbæk Kommune,83,5430,0.015285451197053407,2836,779252,0.0036393875152068906,48 år,Bachelor-/diplomuddannelse,1977-09-25T00:00:00,48.0,1.0,mariadurhuus1,21.0,15.0,15.0,7.0,6.0,4.0,3.091042453358316,2.772588722239781,2.772588722239781,2.0794415416798357,1.9459101490553132,1.6094379124341003,83.0,6551.0,0.012669821401312776,2616.0,971995.0,0.002691371869196858,173,62.0,79.8,49.6,19.8,50.5,99.7,1513.0,58713.0,0.71,304578.0
Maria Durhuus,Socialdemokratiet,københavns omegn,Rødovre Kommune,120,6087,0.019714144898965006,2836,779252,0.0036393875152068906,48 år,Bachelor-/diplomuddannelse,1977-09-25T00:00:00,48.0,1.0,mariadurhuus1,21.0,15.0,15.0,7.0,6.0,4.0,3.091042453358316,2.772588722239781,2.772588722239781,2.0794415416798357,1.9459101490553132,1.6094379124341003,138.0,7494.0,0.018414731785428344,2616.0,971995.0,0.002691371869196858,175,63.2,78.9,53.2,39.4,37.6,100.0,3667.0,44734.0,1.19,200680.0
Maria Durhuus,Socialdemokratiet,københavns omegn,Vallensbæk Kommune,32,1917,0.016692749087115284,2836,779252,0.0036393875152068906,48 år,Bachelor-/diplomuddannelse,1977-09-25T00:00:00,48.0,1.0,mariadurhuus1,21.0,15.0,15.0,7.0,6.0,4.0,3.091042453358316,2.772588722239781,2.772588722239781,2.0794415416798357,1.9459101490553132,1.6094379124341003,41.0,2302.0,0.017810599478714162,2616.0,971995.0,0.002691371869196858,187,60.4,76.6,50.6,7.1,62.3,99.5,1929.0,18322.0,0.83,201904.0
Maria Enemark,Borgernes Parti - Lars Boje Mathiesen,vestjylland,Herning Kommune,44,1367,0.03218727139722019,321,75928,0.004227689389948372,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,657,60.5,79.5,50.0,15.1,52.3,87.1,68.0,90006.0,0.91,203946.0
Maria Enemark,Borgernes Parti - Lars Boje Mathiesen,vestjylland,Holstebro Kommune,31,850,0.036470588235294116,321,75928,0.004227689389948372,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,661,59.5,79.4,48.5,17.5,54.6,84.8,75.0,59201.0,0.9,197938.0
Maria Enemark,Borgernes Parti - Lars Boje Mathiesen,vestjylland,Ikast-Brande Kommune,32,834,0.03836930455635491,321,75928,0.004227689389948372,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,756,60.0,79.1,50.3,13.2,58.0,83.5,59.0,43009.0,0.95,193569.0
Maria Enemark,Borgernes Parti - Lars Boje Mathiesen,vestjylland,Lemvig Kommune,11,328,0.03353658536585366,321,75928,0.004227689389948372,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,665,57.3,83.3,46.9,6.6,56.6,69.9,37.0,18800.0,0.92,226021.0
Maria Enemark,Borgernes Parti - Lars Boje Mathiesen,vestjylland,Ringkøbing-Skjern Kommune,29,877,0.0330672748004561,321,75928,0.004227689389948372,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,760,58.4,80.5,48.0,10.5,57.9,72.2,38.0,55582.0,0.92,204500.0
Maria Enemark,Borgernes Parti - Lars Boje Mathiesen,vestjylland,Silkeborg Kommune,56,1520,0.03684210526315789,321,75928,0.004227689389948372,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,740,59.9,78.3,50.3,16.8,54.4,86.5,119.0,101574.0,0.8,208745.0
Maria Enemark,Borgernes Parti - Lars Boje Mathiesen,vestjylland,Skive Kommune,36,768,0.046875,321,75928,0.004227689389948372,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,779,58.5,82.2,48.1,13.7,53.4,78.2,65.0,44328.0,1.06,205372.0
Maria Enemark,Borgernes Parti - Lars Boje Mathiesen,vestjylland,Struer Kommune,23,364,0.06318681318681318,321,75928,0.004227689389948372,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,671,56.2,82.5,46.0,14.6,55.7,78.8,82.0,20229.0,1.06,205769.0
Maria Enemark,Borgernes Parti - Lars Boje Mathiesen,vestjylland,Viborg Kommune,59,1631,0.036174126302881665,321,75928,0.004227689389948372,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,791,59.9,79.9,49.5,15.2,53.0,80.6,69.0,97621.0,0.96,204398.0
Maria Georgi Sloth,Radikale Venstre,københavn,Dragør Kommune,8,486,0.01646090534979424,1630,207442,0.007857618032992354,26 år,Bachelor-/diplomuddannelse,,26.0,1.0,mariageorgisloth,32.0,32.0,32.0,23.0,11.0,7.0,3.4965075614664802,3.4965075614664802,3.4965075614664802,3.1780538303479458,2.4849066497880004,2.0794415416798357,,,,,,,155,53.8,77.4,46.1,15.0,74.3,97.6,790.0,14450.0,0.61,285916.0
Maria Georgi Sloth,Radikale Venstre,københavn,Frederiksberg Kommune,255,8456,0.030156102175969726,1630,207442,0.007857618032992354,26 år,Bachelor-/diplomuddannelse,,26.0,1.0,mariageorgisloth,32.0,32.0,32.0,23.0,11.0,7.0,3.4965075614664802,3.4965075614664802,3.4965075614664802,3.1780538303479458,2.4849066497880004,2.0794415416798357,,,,,,,147,67.8,83.6,55.6,10.2,47.5,100.0,12166.0,105840.0,0.74,275696.0
Maria Georgi Sloth,Radikale Venstre,københavn,Københavns Kommune,1336,45691,0.029239894071042438,1630,207442,0.007857618032992354,26 år,Bachelor-/diplomuddannelse,,26.0,1.0,mariageorgisloth,32.0,32.0,32.0,23.0,11.0,7.0,3.4965075614664802,3.4965075614664802,3.4965075614664802,3.1780538303479458,2.4849066497880004,2.0794415416798357,,,,,,,101,74.0,83.4,61.2,18.0,46.3,100.0,7339.0,667099.0,1.03,228934.0
Maria Georgi Sloth,Radikale Venstre,københavn,Tårnby Kommune,31,1135,0.027312775330396475,1630,207442,0.007857618032992354,26 år,Bachelor-/diplomuddannelse,,26.0,1.0,mariageorgisloth,32.0,32.0,32.0,23.0,11.0,7.0,3.4965075614664802,3.4965075614664802,3.4965075614664802,3.1780538303479458,2.4849066497880004,2.0794415416798357,,,,,,,185,60.8,77.8,51.3,35.5,51.8,99.3,666.0,44034.0,1.05,215551.0
Maria Gudme,Socialdemokratiet,fyn,Assens Kommune,31,6759,0.004586477289539872,1160,779252,0.0014886070231452727,37 år,Bachelor-/diplomuddannelse,1989-03-14T00:00:00,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,420,58.6,81.1,49.6,9.2,59.2,71.7,79.0,40469.0,1.05,199230.0
Maria Gudme,Socialdemokratiet,fyn,Faaborg-Midtfyn Kommune,94,9002,0.010442123972450567,1160,779252,0.0014886070231452727,37 år,Bachelor-/diplomuddannelse,1989-03-14T00:00:00,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,430,57.7,80.7,48.7,10.0,59.2,73.0,83.0,52284.0,1.0,193010.0
Maria Gudme,Socialdemokratiet,fyn,Kerteminde Kommune,52,4277,0.0121580547112462,1160,779252,0.0014886070231452727,37 år,Bachelor-/diplomuddannelse,1989-03-14T00:00:00,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,440,57.4,81.7,48.9,12.5,58.8,82.0,116.0,23949.0,1.0,210118.0
Maria Gudme,Socialdemokratiet,fyn,Langeland Kommune,4,2525,0.0015841584158415843,1160,779252,0.0014886070231452727,37 år,Bachelor-/diplomuddannelse,1989-03-14T00:00:00,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,482,52.7,87.4,44.2,7.7,45.3,60.6,41.0,11973.0,1.3,193597.0
Maria Gudme,Socialdemokratiet,fyn,Middelfart Kommune,76,6681,0.011375542583445593,1160,779252,0.0014886070231452727,37 år,Bachelor-/diplomuddannelse,1989-03-14T00:00:00,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,410,58.4,80.7,49.6,12.0,56.3,82.4,135.0,40318.0,0.86,220595.0
Maria Gudme,Socialdemokratiet,fyn,Nordfyns Kommune,37,4635,0.007982740021574973,1160,779252,0.0014886070231452727,37 år,Bachelor-/diplomuddannelse,1989-03-14T00:00:00,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,480,59.0,81.5,49.9,7.9,61.4,63.2,65.0,29342.0,1.07,200284.0
Maria Gudme,Socialdemokratiet,fyn,Nyborg Kommune,66,5412,0.012195121951219513,1160,779252,0.0014886070231452727,37 år,Bachelor-/diplomuddannelse,1989-03-14T00:00:00,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,450,58.1,81.7,48.4,16.1,51.2,81.5,117.0,32329.0,1.14,199693.0
Maria Gudme,Socialdemokratiet,fyn,Odense Kommune,739,30760,0.024024707412223668,1160,779252,0.0014886070231452727,37 år,Bachelor-/diplomuddannelse,1989-03-14T00:00:00,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,461,65.9,82.0,51.9,22.3,39.5,97.3,690.0,210803.0,1.11,192361.0
Maria Gudme,Socialdemokratiet,fyn,Svendborg Kommune,56,11093,0.0050482286126386005,1160,779252,0.0014886070231452727,37 år,Bachelor-/diplomuddannelse,1989-03-14T00:00:00,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,479,57.6,80.7,47.6,15.8,52.7,82.6,144.0,60001.0,1.03,193173.0
Maria Gudme,Socialdemokratiet,fyn,Ærø Kommune,5,1039,0.004812319538017324,1160,779252,0.0014886070231452727,37 år,Bachelor-/diplomuddannelse,1989-03-14T00:00:00,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,492,51.8,86.3,43.4,7.8,47.1,65.8,65.0,5881.0,1.0,184022.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Albertslund Kommune,1,366,0.00273224043715847,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,165,62.3,79.4,50.4,47.4,31.9,99.6,1202.0,28117.0,1.54,187518.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Ballerup Kommune,53,1322,0.040090771558245086,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,151,61.8,79.3,51.4,49.4,33.5,99.6,1562.0,52939.0,1.26,207227.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Brøndby Kommune,16,647,0.02472952086553323,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,153,64.0,79.6,52.8,54.4,26.2,99.9,1924.0,40401.0,1.61,170212.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Gentofte Kommune,78,5067,0.015393724097098875,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,157,59.0,78.7,49.1,4.1,64.3,100.0,2933.0,75076.0,0.64,417187.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Gladsaxe Kommune,47,2049,0.022938018545632016,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,159,63.1,78.2,52.5,34.0,42.9,100.0,2850.0,70958.0,1.06,230158.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Glostrup Kommune,19,692,0.02745664739884393,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,161,64.7,80.5,53.8,35.2,40.8,99.9,1870.0,24869.0,1.2,209772.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Herlev Kommune,16,770,0.02077922077922078,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,163,62.1,78.8,51.5,52.9,31.9,99.9,2544.0,30784.0,1.22,203687.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Hvidovre Kommune,43,1087,0.03955841766329347,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,167,62.0,78.0,51.7,38.2,47.7,100.0,2348.0,53760.0,1.18,210041.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Høje-Taastrup Kommune,21,1242,0.016908212560386472,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,169,64.7,79.2,54.2,20.8,51.5,97.2,755.0,59059.0,1.19,184513.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Ishøj Kommune,3,373,0.00804289544235925,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,183,64.4,78.7,53.2,46.0,38.9,97.8,919.0,24365.0,1.63,179124.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Lyngby-Taarbæk Kommune,230,2309,0.09961022087483759,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,173,62.0,79.8,49.6,19.8,50.5,99.7,1513.0,58713.0,0.71,304578.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Rødovre Kommune,30,881,0.0340522133938706,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,175,63.2,78.9,53.2,39.4,37.6,100.0,3667.0,44734.0,1.19,200680.0
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",københavns omegn,Vallensbæk Kommune,11,485,0.02268041237113402,568,361689,0.0015704099378195079,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,187,60.4,76.6,50.6,7.1,62.3,99.5,1929.0,18322.0,0.83,201904.0
Maria Radoor,Socialdemokratiet,sydjylland,Aabenraa Kommune,54,7293,0.007404360345536816,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,580,58.1,81.1,48.3,17.9,54.4,80.8,62.0,58621.0,1.12,197026.0
Maria Radoor,Socialdemokratiet,sydjylland,Billund Kommune,16,3248,0.0049261083743842365,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,530,59.9,79.9,50.2,17.6,55.2,83.1,50.0,27168.0,1.02,210048.0
Maria Radoor,Socialdemokratiet,sydjylland,Esbjerg Kommune,188,16348,0.011499877660875948,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,561,60.6,80.8,50.0,24.2,48.5,91.7,145.0,115157.0,1.09,209445.0
Maria Radoor,Socialdemokratiet,sydjylland,Fanø Kommune,9,679,0.013254786450662739,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,563,47.5,83.6,40.3,7.4,54.9,89.0,54.0,3270.0,0.7,230327.0
Maria Radoor,Socialdemokratiet,sydjylland,Fredericia Kommune,1749,8126,0.21523504799409304,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,607,61.4,81.3,51.4,25.0,43.7,96.5,394.0,52616.0,1.24,209623.0
Maria Radoor,Socialdemokratiet,sydjylland,Haderslev Kommune,63,7848,0.008027522935779817,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,510,59.3,81.6,49.1,18.4,50.7,80.8,68.0,55354.0,1.17,197631.0
Maria Radoor,Socialdemokratiet,sydjylland,Kolding Kommune,348,11396,0.030537030537030538,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,621,61.7,79.7,51.0,19.0,48.3,89.3,159.0,95897.0,0.99,208596.0
Maria Radoor,Socialdemokratiet,sydjylland,Sønderborg Kommune,59,11125,0.005303370786516854,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,540,58.8,82.0,48.1,23.2,49.7,88.0,149.0,74096.0,1.14,204650.0
Maria Radoor,Socialdemokratiet,sydjylland,Tønder Kommune,23,4297,0.005352571561554573,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,550,57.0,81.6,47.1,10.7,53.1,72.5,28.0,36399.0,1.17,200008.0
Maria Radoor,Socialdemokratiet,sydjylland,Varde Kommune,43,5982,0.007188231360748913,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,573,58.2,80.4,48.9,13.4,60.6,72.4,40.0,49410.0,0.99,207352.0
Maria Radoor,Socialdemokratiet,sydjylland,Vejen Kommune,49,4953,0.009892994144962648,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,575,59.7,79.7,50.0,14.0,59.3,72.5,52.0,42702.0,1.0,205002.0
Maria Radoor,Socialdemokratiet,sydjylland,Vejle Kommune,162,15317,0.010576483645622511,2763,779252,0.003545707935302059,40 år,Kandidat-/masteruddannelse,1986-04-08T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,630,61.3,79.0,51.5,17.6,50.5,85.1,116.0,122433.0,0.96,217181.0
Maria Sofie Petersen,Enhedslisten - De Rød-Grønne,københavn,Dragør Kommune,3,329,0.00911854103343465,478,226037,0.002114698036162221,31 år,Bachelor-/diplomuddannelse,,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,155,53.8,77.4,46.1,15.0,74.3,97.6,790.0,14450.0,0.61,285916.0
Maria Sofie Petersen,Enhedslisten - De Rød-Grønne,københavn,Frederiksberg Kommune,27,8362,0.003228892609423583,478,226037,0.002114698036162221,31 år,Bachelor-/diplomuddannelse,,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,147,67.8,83.6,55.6,10.2,47.5,100.0,12166.0,105840.0,0.74,275696.0
Maria Sofie Petersen,Enhedslisten - De Rød-Grønne,københavn,Københavns Kommune,442,66912,0.0066056910569105695,478,226037,0.002114698036162221,31 år,Bachelor-/diplomuddannelse,,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,101,74.0,83.4,61.2,18.0,46.3,100.0,7339.0,667099.0,1.03,228934.0
Maria Sofie Petersen,Enhedslisten - De Rød-Grønne,københavn,Tårnby Kommune,6,1624,0.003694581280788177,478,226037,0.002114698036162221,31 år,Bachelor-/diplomuddannelse,,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,185,60.8,77.8,51.3,35.5,51.8,99.3,666.0,44034.0,1.05,215551.0
Maria Sørensen,Enhedslisten - De Rød-Grønne,østjylland,Aarhus Kommune,340,22212,0.015307041238969926,619,226037,0.002738489716285387,40 år,Bachelor-/diplomuddannelse,1985-07-27T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,751,69.0,82.5,52.8,25.0,35.1,97.4,797.0,373388.0,0.95,207907.0
Maria Sørensen,Enhedslisten - De Rød-Grønne,østjylland,Favrskov Kommune,115,1041,0.11047070124879924,619,226037,0.002738489716285387,40 år,Bachelor-/diplomuddannelse,1985-07-27T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,710,58.7,76.7,50.2,9.4,69.3,81.5,91.0,49359.0,0.69,213101.0
Maria Sørensen,Enhedslisten - De Rød-Grønne,østjylland,Hedensted Kommune,6,586,0.010238907849829351,619,226037,0.002738489716285387,40 år,Bachelor-/diplomuddannelse,1985-07-27T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,766,60.3,79.6,51.0,9.2,63.1,74.2,87.0,48167.0,0.81,207808.0
Maria Sørensen,Enhedslisten - De Rød-Grønne,østjylland,Horsens Kommune,31,2369,0.013085690164626424,619,226037,0.002738489716285387,40 år,Bachelor-/diplomuddannelse,1985-07-27T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,615,62.1,79.2,51.6,15.2,49.2,90.8,188.0,97921.0,0.98,199712.0
Maria Sørensen,Enhedslisten - De Rød-Grønne,østjylland,Norddjurs Kommune,8,651,0.01228878648233487,619,226037,0.002738489716285387,40 år,Bachelor-/diplomuddannelse,1985-07-27T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,707,58.4,83.0,48.2,12.2,53.3,74.8,51.0,36658.0,1.14,200175.0
Maria Sørensen,Enhedslisten - De Rød-Grønne,østjylland,Odder Kommune,14,859,0.01629802095459837,619,226037,0.002738489716285387,40 år,Bachelor-/diplomuddannelse,1985-07-27T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,727,57.2,79.9,47.9,17.5,59.0,77.9,108.0,24083.0,0.84,205503.0
Maria Sørensen,Enhedslisten - De Rød-Grønne,østjylland,Randers Kommune,55,2144,0.025652985074626867,619,226037,0.002738489716285387,40 år,Bachelor-/diplomuddannelse,1985-07-27T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,730,61.4,80.6,51.3,15.6,48.5,88.1,134.0,100356.0,1.14,197454.0
Maria Sørensen,Enhedslisten - De Rød-Grønne,østjylland,Samsø Kommune,3,167,0.017964071856287425,619,226037,0.002738489716285387,40 år,Bachelor-/diplomuddannelse,1985-07-27T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,741,52.0,85.7,44.3,3.4,42.3,35.6,32.0,3656.0,1.02,207629.0
Maria Sørensen,Enhedslisten - De Rød-Grønne,østjylland,Skanderborg Kommune,24,1624,0.014778325123152709,619,226037,0.002738489716285387,40 år,Bachelor-/diplomuddannelse,1985-07-27T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,746,57.8,75.2,49.2,11.5,66.8,86.1,158.0,65760.0,0.63,223618.0
Maria Sørensen,Enhedslisten - De Rød-Grønne,østjylland,Syddjurs Kommune,23,1402,0.016405135520684736,619,226037,0.002738489716285387,40 år,Bachelor-/diplomuddannelse,1985-07-27T00:00:00,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,706,56.3,80.6,47.5,9.7,62.1,72.7,64.0,44101.0,0.83,203015.0
Maria Temponeras,Enhedslisten - De Rød-Grønne,østjylland,Aarhus Kommune,1135,22212,0.051098505312443726,1583,226037,0.007003278224361498,54 år,Kandidat-/masteruddannelse,,54.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,751,69.0,82.5,52.8,25.0,35.1,97.4,797.0,373388.0,0.95,207907.0
Maria Temponeras,Enhedslisten - De Rød-Grønne,østjylland,Favrskov Kommune,21,1041,0.020172910662824207,1583,226037,0.007003278224361498,54 år,Kandidat-/masteruddannelse,,54.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,710,58.7,76.7,50.2,9.4,69.3,81.5,91.0,49359.0,0.69,213101.0
Maria Temponeras,Enhedslisten - De Rød-Grønne,østjylland,Hedensted Kommune,15,586,0.025597269624573378,1583,226037,0.007003278224361498,54 år,Kandidat-/masteruddannelse,,54.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,766,60.3,79.6,51.0,9.2,63.1,74.2,87.0,48167.0,0.81,207808.0
